"player_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"908","6","4","0","67","6","17","1","3","8","2","7","0","14"
"909","1","70","16","1796","269","734","97","327","189","274","74","21","755"
"909","6","17","0","211","26","64","13","39","18","18","11","1","72"
"910","6","3","0","18","3","8","1","3","0","0","1","0","7"
"911","1","8","0","62","6","13","1","2","7","2","4","2","16"
"911","6","14","0","115","16","32","2","9","26","5","4","3","42"
"912","1","38","0","377","45","96","2","3","99","12","5","15","100"
"912","6","27","11","295","19","51","0","1","67","16","4","6","42"
"913","1","68","63","2097","191","467","68","193","176","118","56","14","541"
"913","6","34","33","796","81","174","34","87","49","38","13","2","217"
"914","6","3","0","9","0","1","0","0","3","0","0","0","0"
"915","1","80","68","2285","248","576","153","348","195","265","50","9","688"
"915","6","39","4","557","35","124","27","85","59","80","21","3","103"
"916","1","57","0","862","156","352","27","71","55","141","38","3","408"
"916","6","8","0","111","12","36","2","9","11","17","1","0","39"
"917","1","3","0","33","4","16","0","5","4","1","1","0","8"
"917","6","14","1","88","9","33","3","9","15","8","0","1","22"
"918","1","63","6","677","48","94","0","0","184","18","14","3","136"
"918","6","35","0","239","15","45","0","1","75","9","4","1","37"
"919","1","49","1","576","74","131","5","10","99","33","20","10","185"
"919","6","65","17","1443","212","409","6","24","236","67","48","12","524"
"920","6","2","0","37","3","11","0","6","11","1","2","0","10"
"921","1","56","4","618","43","100","42","87","59","40","24","7","145"
"921","6","44","0","277","14","55","10","49","34","16","8","2","43"
"922","1","33","0","463","45","106","12","40","51","69","27","6","110"
"922","6","24","0","209","17","53","5","17","33","34","8","4","47"
"923","1","40","0","447","72","170","34","79","96","15","12","11","193"
"923","6","32","0","276","31","98","10","50","63","10","6","5","81"
"924","1","51","22","815","52","89","0","1","177","22","14","47","128"
"924","6","15","0","83","1","8","0","0","25","4","1","4","2"
"925","1","58","44","1649","289","693","81","239","156","391","78","28","760"
"925","6","29","14","595","68","184","26","85","56","135","34","3","178"
"926","6","15","0","130","10","27","4","13","27","6","7","1","28"
"927","6","4","0","39","7","12","0","0","10","0","1","2","15"
"928","1","36","0","470","83","148","0","0","115","2","3","3","207"
"928","6","2","0","14","0","2","0","0","1","0","0","0","2"
"929","6","9","1","180","19","48","1","8","19","18","11","2","67"
"930","1","62","1","610","54","113","0","0","115","33","21","14","134"
"930","6","5","0","16","1","3","0","0","1","1","1","1","2"
"931","6","6","0","45","4","7","0","1","6","1","2","1","13"
"932","1","41","8","595","62","111","0","0","118","20","15","24","163"
"932","6","28","9","333","39","74","0","0","72","9","10","5","99"
"933","1","73","24","1549","177","424","55","167","156","45","34","14","461"
"933","6","24","0","343","45","112","17","45","24","9","14","0","117"
"934","1","44","18","947","130","306","25","91","123","35","34","28","303"
"934","6","7","0","102","6","25","1","3","14","5","3","5","17"
"935","1","78","3","1821","213","575","116","361","172","193","87","14","668"
"935","6","31","1","710","99","225","40","122","65","75","31","3","268"
"936","1","53","1","456","44","100","0","1","108","18","4","16","106"
"936","6","3","0","17","2","5","0","0","9","1","2","0","8"
"937","1","53","8","983","108","296","31","100","77","182","34","3","279"
"937","6","29","1","416","46","131","10","34","39","96","6","2","131"
"938","6","4","0","39","2","6","0","0","6","0","0","1","4"
"939","1","63","11","791","124","273","19","58","116","49","23","6","326"
"939","6","48","2","713","112","271","29","83","102","54","24","4","319"
"940","1","41","3","773","91","236","6","32","81","141","35","8","223"
"940","6","14","0","191","19","43","2","8","18","45","9","2","51"
"941","6","10","0","95","11","32","3","13","15","10","3","0","35"
"942","1","56","3","940","80","167","0","3","350","46","24","31","187"
"942","6","11","0","141","9","18","1","1","42","4","8","1","25"
"943","1","42","9","463","54","129","0","1","135","14","13","29","118"
"943","6","2","0","13","0","2","0","0","5","0","1","1","0"
"944","1","24","0","301","42","105","9","38","38","42","16","1","111"
"944","6","57","12","793","102","271","28","82","108","126","55","2","291"
"945","6","26","7","252","25","59","0","0","58","5","4","20","56"
"946","1","69","21","1127","156","386","45","154","147","48","36","20","400"
"946","6","53","7","777","108","266","25","105","133","34","18","29","285"
"947","1","49","0","640","79","206","16","66","143","30","15","17","193"
"947","6","21","1","231","23","65","5","21","53","6","6","3","60"
"948","6","5","0","39","2","13","0","6","3","6","0","0","4"
"949","6","8","0","22","1","4","0","1","5","0","0","0","5"
"950","6","9","0","114","5","22","1","7","5","7","2","0","12"
"951","1","63","11","1112","145","347","3","13","248","25","27","32","355"
"951","6","30","0","203","31","82","3","10","49","5","7","8","79"
"952","1","38","0","277","46","101","5","12","36","45","5","1","110"
"952","6","9","0","124","20","43","1","3","13","11","5","0","47"
"953","6","15","0","119","11","35","4","15","9","22","8","0","27"
"954","6","36","0","298","54","121","0","0","58","6","5","14","114"
"955","1","8","0","94","12","33","1","3","7","11","1","1","34"
"955","6","11","0","61","8","14","0","0","12","4","1","0","21"
"956","1","24","2","112","7","28","1","8","11","4","2","1","16"
"956","6","27","0","269","21","55","8","27","14","11","3","0","54"
"957","6","2","0","59","5","12","2","4","7","3","2","0","12"
"958","6","10","0","45","5","14","0","0","9","5","2","2","14"
"959","6","23","0","135","19","35","0","0","34","5","4","4","46"
"960","1","18","0","158","13","22","0","0","61","3","4","2","35"
"960","6","34","1","374","17","45","0","0","113","6","4","10","41"
"961","1","72","39","1686","227","514","30","88","251","252","66","34","574"
"961","6","52","0","837","101","231","15","33","154","110","16","15","273"
"962","1","60","5","1015","132","296","40","107","222","145","28","21","382"
"962","6","15","1","146","9","27","7","15","19","24","4","2","35"
"963","1","59","20","1042","101","248","38","123","165","52","28","33","255"
"963","6","8","0","123","7","24","2","10","22","5","1","5","18"
"964","6","7","0","118","9","20","0","0","22","5","3","3","24"
"965","1","31","0","372","26","72","11","34","44","20","11","6","69"
"965","6","22","0","270","24","64","8","29","50","12","19","4","58"
"966","1","54","17","931","118","277","42","118","169","45","14","15","327"
"966","6","11","1","56","5","20","1","6","14","1","1","1","17"
"967","1","13","0","168","22","62","5","16","30","19","4","4","64"
"967","6","17","14","454","52","139","23","72","81","30","9","5","130"
"968","1","12","0","143","15","32","6","13","15","8","9","5","40"
"968","6","7","0","75","4","11","2","5","13","4","0","1","13"
"969","1","72","65","2091","220","552","86","227","218","218","67","10","600"
"969","6","51","51","1280","141","326","50","138","138","120","38","7","367"
"970","1","10","0","134","18","45","4","17","8","12","2","1","44"
"970","6","51","2","770","144","360","42","132","77","33","13","0","418"
"971","6","5","0","17","4","5","0","0","2","0","0","0","8"
"972","6","28","0","357","33","95","4","13","26","58","18","1","84"
"973","1","18","0","88","10","19","0","5","8","6","3","4","20"
"973","6","28","0","122","14","30","1","7","21","15","5","6","32"
"974","6","2","0","39","4","15","1","6","4","3","0","0","11"
"975","1","2","0","16","0","3","0","3","0","2","0","0","0"
"975","6","28","0","418","28","90","20","60","55","11","15","3","80"
"976","6","12","0","262","41","75","2","9","81","15","9","8","98"
"977","1","2","0","6","0","0","0","0","0","0","0","0","0"
"977","6","1","0","4","0","1","0","0","0","0","0","0","0"
"978","1","48","0","586","104","188","0","5","117","31","16","7","258"
"978","6","47","0","464","59","117","0","1","110","19","16","5","156"
"979","6","5","0","46","3","14","1","6","7","4","5","0","7"
"980","6","24","0","119","24","61","4","13","24","3","3","3","57"
"981","6","5","3","95","7","24","4","11","5","7","2","1","18"
"982","6","4","0","52","5","18","1","5","10","1","1","1","14"
"983","1","42","0","438","61","144","3","8","61","69","13","8","158"
"983","6","18","8","370","35","99","0","1","67","61","17","3","81"
"984","1","58","2","553","67","159","18","67","49","35","18","5","184"
"984","6","33","1","469","71","157","14","39","45","29","10","3","194"
"985","1","54","49","1238","67","149","1","2","350","72","54","54","154"
"985","6","62","11","980","34","86","1","4","269","43","47","51","85"
"986","6","5","0","98","7","14","0","0","27","3","5","4","23"
"987","1","24","2","453","55","120","12","33","37","64","20","10","135"
"987","6","44","33","1060","166","360","27","76","101","139","58","11","421"
"988","6","43","5","635","77","152","0","0","156","11","21","15","197"
"989","6","11","0","107","14","22","0","0","25","5","4","8","40"
"990","1","59","38","911","103","220","0","0","273","32","23","26","264"
"990","6","58","35","1276","96","201","0","0","350","35","47","39","268"
"991","1","4","0","29","6","11","3","4","2","1","1","0","15"
"992","1","18","0","178","11","31","0","0","32","4","1","4","23"
"993","1","40","0","373","56","121","8","23","84","13","5","9","134"
"994","1","64","43","1185","120","273","31","69","103","125","21","1","310"
"995","1","3","0","22","0","2","0","0","1","3","1","0","6"
"996","1","19","0","171","12","43","6","21","18","13","6","1","32"
"997","1","41","0","215","32","66","0","0","43","7","4","10","81"
"998","1","27","1","336","46","110","17","38","48","11","12","5","127"
"999","1","28","0","181","6","21","0","0","24","2","4","1","19"
"1000","1","20","0","66","7","25","2","10","5","8","2","0","17"
"1001","1","4","0","18","2","3","0","0","3","0","0","1","4"
"1002","1","4","0","35","2","5","0","2","5","2","0","0","6"
"1003","1","24","0","292","51","125","3","10","20","51","20","2","121"
"1004","1","3","0","13","1","4","0","1","3","1","0","0","2"
"1005","1","7","0","19","0","5","0","2","2","2","0","1","3"
"1006","1","39","8","586","82","179","9","30","84","18","6","7","202"
"1007","1","59","28","959","81","200","5","21","123","40","14","1","198"
"1008","1","3","0","5","1","2","0","0","0","1","1","0","3"
"1009","1","36","14","586","68","164","25","64","60","70","10","9","200"
"1010","1","56","1","978","128","321","68","175","92","62","32","3","362"
"1011","1","72","51","1145","162","319","0","1","287","26","23","58","360"
"1012","1","41","0","330","23","49","0","0","86","6","6","27","59"
"1013","1","59","2","486","77","158","3","11","94","14","12","3","187"
"1014","1","62","1","858","106","259","6","30","70","162","29","2","255"
"1015","1","71","67","1571","231","452","0","0","335","27","26","25","575"
"1016","1","51","0","726","81","186","6","36","63","84","32","0","215"
"1017","1","1","0","2","0","0","0","0","0","0","0","0","0"
"1018","1","29","0","208","19","44","2","2","40","4","3","5","45"
"1019","1","73","16","1387","169","344","0","1","395","84","36","39","390"
"1020","1","7","0","35","1","3","0","0","11","2","0","0","2"
"1023","1","5","0","45","3","5","0","0","7","0","0","0","7"
"1024","1","4","0","23","2","5","0","1","3","1","0","0","4"
"1025","1","49","0","839","81","241","67","212","147","34","24","6","240"
"1026","1","30","3","328","59","119","0","2","63","7","10","4","158"
"1027","1","10","0","71","1","6","0","0","13","3","2","5","2"
"1028","1","5","0","24","3","7","1","4","1","3","1","0","8"
"1029","1","36","4","353","26","59","0","3","30","10","3","6","57"
"1030","1","21","0","101","17","31","0","0","28","3","1","4","45"
"1031","1","16","3","69","3","16","0","0","21","4","0","4","8"
"1032","1","10","0","71","7","15","0","0","10","2","0","0","16"
"1033","1","33","13","617","100","227","57","136","75","29","13","2","280"
"1034","1","3","0","21","2","6","0","1","3","2","1","0","7"
"1035","1","34","8","483","94","196","14","45","62","32","14","5","223"
"1036","1","13","0","82","10","21","0","0","23","2","1","4","32"
"1037","1","71","23","1383","205","431","4","26","213","62","35","12","524"
"1038","1","20","0","130","5","21","0","8","19","13","8","1","14"
"1039","1","19","0","134","13","35","5","15","12","27","6","0","37"
"1040","1","5","0","69","9","25","3","7","10","7","2","2","28"
