"player_id","team_id","season_id","games","games_started","minutes_played","field_goals","field_goal_attempts","three_point","three_point_attempts","rebounds","assists","steals","blocks","points"
"376","2","4","69","42","1843","229","561","50","133","355","461","99","11","538"
"558","31","4","68","30","1518","210","536","92","252","157","344","48","4","530"
"557","20","4","48","1","560","105","196","0","1","223","31","26","9","241"
"556","4","4","69","27","1426","158","338","49","125","245","47","41","20","419"
"555","24","4","41","2","416","46","122","17","44","39","52","9","1","142"
"375","23","4","79","79","2376","215","463","45","184","402","79","94","79","522"
"374","7","4","74","29","2054","323","731","111","299","161","204","48","10","889"
"373","15","4","22","0","198","28","68","8","28","23","11","5","1","79"
"372","32","4","53","34","1614","202","513","75","227","168","140","60","39","539"
"371","32","4","71","5","1031","162","285","1","4","332","26","18","47","374"
"370","7","4","78","78","2198","396","890","201","468","171","110","55","13","1173"
"369","29","4","73","5","1786","433","964","21","94","598","122","38","10","1028"
"368","20","4","74","73","2132","377","773","17","63","636","264","49","37","975"
"554","28","4","18","0","225","28","72","10","32","27","28","6","1","95"
"554","31","4","8","0","74","12","26","6","15","5","6","3","1","42"
"553","11","4","16","0","80","13","29","5","13","14","11","2","3","31"
"552","25","4","14","0","134","4","24","3","17","11","18","11","1","14"
"364","31","4","6","1","157","25","54","6","19","29","5","3","2","64"
"363","21","4","76","18","1368","227","506","56","173","168","82","51","14","636"
"362","13","4","77","3","1333","194","377","21","74","306","49","61","39","516"
"361","28","4","66","65","2164","443","985","112","314","475","97","47","130","1196"
"360","2","4","64","13","1000","183","375","32","96","296","35","16","11","437"
"359","17","4","80","80","2605","414","803","148","341","515","121","116","41","1075"
"357","21","4","54","4","626","67","115","0","0","165","12","17","20","165"
"356","24","4","13","0","174","14","24","0","0","42","3","7","4","31"
"356","16","4","32","12","310","30","68","0","0","53","18","11","9","82"
"355","1","4","27","10","632","99","181","0","1","173","70","19","29","245"
"355","11","4","54","54","1516","235","442","0","5","433","214","50","63","597"
"551","28","4","21","1","170","16","30","0","0","51","10","4","4","40"
"550","7","4","25","7","277","28","70","15","43","48","10","4","5","81"
"352","16","4","6","0","99","8","22","1","9","12","13","3","4","20"
"351","30","4","82","58","2412","430","912","40","146","387","529","88","40","1046"
"549","2","4","11","0","142","21","63","11","34","17","15","4","0","54"
"549","23","4","20","0","320","43","130","16","52","31","40","10","5","106"
"350","27","4","18","0","135","23","54","3","15","33","7","8","7","63"
"349","7","4","61","61","1921","374","785","124","302","304","563","118","8","1104"
"347","21","4","65","8","1599","154","384","94","253","291","76","40","23","445"
"548","9","4","5","0","40","3","15","1","6","7","6","1","0","9"
"346","29","4","34","34","675","75","222","25","93","84","55","20","5","210"
"345","22","4","63","63","1587","265","569","23","69","113","285","33","2","638"
"547","16","4","51","50","1728","399","814","65","178","314","142","51","22","1025"
"344","15","4","22","0","355","56","102","0","2","86","20","3","17","124"
"342","5","4","70","70","1268","164","307","0","2","410","132","59","33","426"
"341","17","4","79","5","1605","186","442","54","188","260","47","58","17","501"
"546","3","4","5","1","52","5","7","0","0","10","3","3","1","14"
"545","30","4","8","0","28","2","4","0","0","6","2","0","1","4"
"339","6","4","75","6","1538","260","508","68","192","360","148","43","29","678"
"338","23","4","67","67","2222","412","932","127","352","291","176","78","21","1067"
"337","31","4","50","33","1134","242","471","0","0","240","58","20","49","590"
"544","17","4","19","0","75","12","27","0","0","22","3","2","0","24"
"335","28","4","79","8","1229","215","413","2","17","439","117","36","104","496"
"333","24","4","4","0","34","8","15","1","3","8","4","0","0","18"
"333","1","4","7","0","46","7","15","2","3","11","2","0","1","20"
"332","20","4","20","2","397","47","81","1","5","62","14","13","7","120"
"331","11","4","20","19","584","120","236","0","1","207","63","25","38","304"
"331","1","4","45","29","807","151","298","0","0","260","60","25","36","358"
"329","13","4","54","54","1424","296","678","79","209","353","82","30","38","769"
"543","16","4","8","0","22","2","7","1","6","3","0","0","0","5"
"328","21","4","57","6","1088","103","156","3","12","243","42","52","90","253"
"327","13","4","22","12","483","77","134","0","0","150","20","22","25","188"
"327","31","4","29","7","564","107","175","0","1","144","30","43","26","257"
"326","28","4","46","46","1015","99","201","0","1","402","103","30","37","232"
"542","8","4","10","0","111","13","34","2","11","27","3","5","0","30"
"542","17","4","28","0","231","30","77","3","16","34","7","11","6","70"
"541","4","4","23","0","93","9","36","1","12","17","5","3","0","21"
"325","33","4","40","0","346","41","91","10","31","30","34","21","5","100"
"324","1","4","75","39","2045","268","604","106","273","192","385","53","8","687"
"540","9","4","2","0","18","0","7","0","2","1","1","0","0","4"
"539","28","4","32","4","331","39","86","1","7","64","8","15","8","98"
"323","11","4","53","2","512","73","183","34","92","61","67","32","2","218"
"322","20","4","63","7","1442","190","361","10","36","369","96","82","40","449"
"320","9","4","70","3","1237","170","337","46","110","240","95","30","41","435"
"319","1","4","82","10","1764","295","730","115","344","214","170","52","24","811"
"318","22","4","38","8","322","50","116","9","23","42","48","8","6","130"
"317","27","4","78","1","1516","288","598","49","146","220","35","22","6","772"
"316","1","4","55","41","1406","208","551","56","178","178","217","41","13","603"
"315","20","4","54","52","1104","169","328","0","1","264","43","16","31","401"
"538","12","4","34","0","479","57","138","11","47","101","34","18","11","150"
"537","2","4","9","0","87","12","29","6","14","2","6","2","0","41"
"537","23","4","40","7","627","86","223","35","119","29","19","22","2","230"
"312","17","4","76","76","2374","406","889","71","196","492","126","82","42","1063"
"311","34","4","79","79","2565","421","1007","118","357","366","160","52","25","1105"
"309","12","4","73","22","1820","283","619","77","208","152","164","50","32","700"
"308","16","4","81","0","1823","387","726","0","4","532","187","92","38","951"
"305","2","4","70","15","1679","258","625","129","377","384","75","53","56","744"
"304","9","4","69","67","2343","430","972","75","241","533","252","90","62","1246"
"536","25","4","2","0","23","1","7","0","2","6","1","0","0","3"
"303","22","4","80","8","1754","273","622","147","356","142","280","65","3","759"
"535","1","4","20","0","151","9","23","8","20","39","22","2","0","28"
"300","4","4","76","29","1776","281","647","169","409","229","48","46","25","815"
"299","16","4","29","23","889","150","333","45","104","123","99","41","7","426"
"298","6","4","25","1","141","15","34","0","1","34","7","3","6","38"
"297","13","4","73","11","905","88","137","1","3","308","14","32","61","213"
"296","30","4","36","10","738","103","256","56","137","77","45","34","4","327"
"534","32","4","22","14","381","44","118","13","31","74","50","10","4","107"
"533","10","4","37","4","384","58","150","18","51","40","19","8","6","161"
"295","15","4","61","26","1176","180","419","65","170","130","51","29","6","495"
"532","32","4","78","65","1966","190","460","73","220","257","124","45","18","497"
"293","5","4","77","10","739","208","319","0","4","244","17","19","67","472"
"292","23","4","22","1","430","56","124","21","58","49","13","2","1","145"
"292","2","4","44","4","1078","166","373","56","149","130","45","11","4","447"
"531","8","4","20","0","293","46","101","11","39","52","9","12","10","126"
"531","3","4","29","0","212","31","68","9","27","30","4","7","8","80"
"291","17","4","2","0","8","0","1","0","1","2","0","1","0","1"
"291","8","4","14","0","72","16","31","1","6","17","2","1","2","35"
"290","31","4","81","51","2133","236","512","11","55","251","534","134","10","556"
"289","11","4","80","80","2796","692","1441","185","440","291","285","72","42","1837"
"288","5","4","71","20","1074","106","245","41","123","101","77","32","15","282"
"285","13","4","73","73","2495","333","847","174","479","259","210","77","16","986"
"282","29","4","42","3","558","58","151","9","25","162","8","17","9","165"
"280","34","4","35","0","293","72","132","0","0","130","9","6","12","191"
"279","16","4","57","34","562","83","181","28","74","114","23","10","26","226"
"278","17","4","31","0","555","65","111","0","0","150","19","33","24","173"
"276","33","4","55","9","1205","170","381","37","120","128","154","42","3","430"
"275","33","4","71","4","1158","159","439","65","204","235","70","26","20","440"
"273","31","4","69","19","1190","145","361","50","161","149","75","32","10","445"
"272","21","4","60","60","2244","426","918","193","468","288","417","88","19","1344"
"1","23","4","68","6","1055","134","341","94","247","86","40","37","8","406"
"271","10","4","60","60","1885","370","867","145","389","666","116","53","22","1142"
"270","2","4","81","81","2271","382","775","0","2","519","80","18","117","839"
"269","8","4","75","75","2222","555","1172","134","387","403","176","38","124","1539"
"268","5","4","53","4","447","56","107","2","9","124","29","14","17","135"
"528","31","4","18","0","234","61","109","7","19","85","13","9","9","148"
"267","5","4","76","3","1345","173","316","1","3","151","139","38","20","389"
"266","8","4","36","33","883","175","400","58","156","135","184","41","14","523"
"265","11","4","75","75","2694","661","1488","214","578","368","439","68","20","2024"
"264","13","4","1","0","25","3","6","0","1","7","0","2","0","8"
"264","10","4","61","19","752","52","136","17","45","101","54","45","14","144"
"263","8","4","57","26","1237","171","380","59","184","188","110","49","8","468"
"262","34","4","75","34","1944","310","646","49","167","402","111","31","26","767"
"261","11","4","74","12","1222","146","378","74","213","236","71","13","28","401"
"260","22","4","74","74","2474","636","1311","147","386","430","260","132","55","1888"
"259","25","4","77","34","1560","230","463","3","12","510","44","37","98","613"
"527","22","4","79","10","1477","248","420","0","0","440","124","31","40","576"
"258","28","4","77","74","2459","321","704","108","269","260","179","81","23","835"
"256","11","4","35","1","249","26","89","13","51","24","11","9","3","78"
"526","15","4","69","24","1732","237","522","34","118","179","335","74","6","681"
"525","27","4","47","47","1749","326","710","120","310","159","139","41","10","889"
"255","2","4","20","1","241","37","92","6","20","68","19","7","0","89"
"255","23","4","50","0","739","111","244","27","78","183","51","18","6","286"
"524","22","4","18","3","174","20","47","10","27","10","28","4","1","59"
"253","24","4","62","5","1143","226","491","41","146","264","75","27","23","603"
"252","15","4","33","12","612","117","218","3","8","162","27","16","13","289"
"251","28","4","68","5","1016","158","369","54","168","126","69","29","11","425"
"249","15","4","71","62","1419","216","392","0","1","403","47","36","48","470"
"248","10","4","35","1","859","131","269","97","200","97","35","11","8","373"
"248","9","4","32","21","894","108","246","65","159","90","75","23","13","305"
"523","25","4","54","5","1140","209","525","45","139","118","130","27","5","595"
"245","8","4","70","24","1754","305","735","105","308","280","157","46","6","919"
"244","24","4","81","81","2349","295","618","1","9","565","114","81","77","743"
